timestamp,lon,lat,speed_knots,emissions_CO2,emissions_CO,emissions_SOX,emissions_N2O,emissions_NOX,emissions_PM,emissions_CH4,interpolated,current_phase,datetime
2021-01-01 00:00:00+00:00,12.3992133333,56.1766166667,11.2,1270.57186054962,3.61036812833773,0.00763731719456058,0.0347150781570935,17.3575390785468,0.0694301563141871,3.26321734676679,No (reported postion),cruise,2021-01-01 00:00:00
2021-01-01 01:00:00+00:00,12.6425066667,56.0532266667,10.7,1130.852071895,3.21335014964698,0.00679747147040708,0.0308975975927594,15.4487987963797,0.061795195185518896,2.90437417371939,No (reported postion),cruise,2021-01-01 01:00:00
2021-01-01 02:00:00+00:00,12.7385316667,55.8676366667,11.2,1270.57186054962,3.61036812833773,0.00763731719456058,0.0347150781570935,17.3575390785468,0.0694301563141871,3.26321734676679,No (reported postion),cruise,2021-01-01 02:00:00
2021-01-01 03:00:00+00:00,12.8993666667,55.699765,11.9,1488.23212179695,4.22885630237384,0.008945657562713899,0.0406620798305177,20.331039915258902,0.0813241596610354,3.8222355040686598,No (reported postion),cruise,2021-01-01 03:00:00
2021-01-01 04:00:00+00:00,12.802815,55.559895,9.5,845.2779814757299,2.40188278889278,0.00508090589958089,0.0230950268162768,11.5475134081384,0.0461900536325535,2.17093252073002,No (reported postion),cruise,2021-01-01 04:00:00
2021-01-01 05:00:00+00:00,12.66329,55.400795,11.9,1547.7272182422598,4.3979134070272,0.009303278361019069,0.0422876289137231,21.1438144568615,0.0845752578274461,3.97503711788997,No (reported postion),cruise,2021-01-01 05:00:00
2021-01-01 06:00:00+00:00,12.994132083325,55.344238333325,12.1,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 06:00:00
2021-01-01 07:00:00+00:00,13.32497416665,55.28768166665,12.3,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 07:00:00
2021-01-01 08:00:00+00:00,13.655816249975,55.231124999975,12.5,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 08:00:00
2021-01-01 09:00:00+00:00,13.9866583333,55.1745683333,12.7,1842.67332063309,5.23601162147109,0.011076178430035,0.0503462655910681,25.1731327955341,0.10069253118213599,4.7325489655604,No (reported postion),cruise,2021-01-01 09:00:00
2021-01-01 10:00:00+00:00,14.219175,55.1662183333,12.6,1803.69055094421,5.12524090978682,0.0108418557707029,0.049281162594104005,24.640581297051998,0.09856232518820801,4.632429283845781,No (reported postion),cruise,2021-01-01 10:00:00
2021-01-01 11:00:00+00:00,14.4888066667,55.2822933333,12.9,1922.50001584495,5.46284157507856,0.011556011024204602,0.0525273228372939,26.2636614186469,0.105054645674588,4.9375683467056195,No (reported postion),cruise,2021-01-01 11:00:00
2021-01-01 12:00:00+00:00,14.7518916667,55.430175,12.8,1882.27485155478,5.348540561795,0.0113142204191817,0.0514282746326443,25.7141373163221,0.102856549265289,4.834257815468559,No (reported postion),cruise,2021-01-01 12:00:00
2021-01-01 13:00:00+00:00,15.08205,55.5315283333,12.8,1882.27485155478,5.348540561795,0.0113142204191817,0.0514282746326443,25.7141373163221,0.102856549265289,4.834257815468559,No (reported postion),cruise,2021-01-01 13:00:00
2021-01-01 14:00:00+00:00,15.4137466667,55.633325,13.0,1963.35368563931,5.57892850564176,0.0118015795311653,0.0536435433234784,26.8217716617392,0.10728708664695699,5.04249307240697,No (reported postion),cruise,2021-01-01 14:00:00
2021-01-01 15:00:00+00:00,15.746685,55.7349066667,12.7,1842.67332063309,5.23601162147109,0.011076178430035,0.0503462655910681,25.1731327955341,0.10069253118213599,4.7325489655604,No (reported postion),cruise,2021-01-01 15:00:00
2021-01-01 16:00:00+00:00,16.07359,55.834765,12.6,1803.69055094421,5.12524090978682,0.0108418557707029,0.049281162594104005,24.640581297051998,0.09856232518820801,4.632429283845781,No (reported postion),cruise,2021-01-01 16:00:00
2021-01-01 17:00:00+00:00,16.400175,55.9335783333,12.4,1727.56180672206,4.908918795057221,0.0103842512972364,0.0472011422601656,23.600571130082802,0.09440228452033109,4.43690737245556,No (reported postion),cruise,2021-01-01 17:00:00
2021-01-01 18:00:00+00:00,16.71513125,56.05935041665,12.3,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 18:00:00
2021-01-01 19:00:00+00:00,17.0300875,56.1851225,12.2,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 19:00:00
2021-01-01 20:00:00+00:00,17.34504375,56.31089458335,12.1,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 20:00:00
2021-01-01 21:00:00+00:00,17.66,56.4366666667,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-01 21:00:00
2021-01-01 22:00:00+00:00,17.98833333335,56.57833333335,12.0,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-01 22:00:00
2021-01-01 23:00:00+00:00,18.3166666667,56.72,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-01 23:00:00
2021-01-02 00:00:00+00:00,18.52585,56.8106383333,12.5,1765.3216703524301,5.01621458242219,0.010611223155123901,0.048232832523290296,24.116416261645202,0.09646566504658059,4.533886257189289,No (reported postion),cruise,2021-01-02 00:00:00
2021-01-02 01:00:00+00:00,18.82822,56.94022,12.7,1842.67332063309,5.23601162147109,0.011076178430035,0.0503462655910681,25.1731327955341,0.10069253118213599,4.7325489655604,No (reported postion),cruise,2021-01-02 01:00:00
2021-01-02 02:00:00+00:00,19.0509883333,57.10643,12.7,1842.67332063309,5.23601162147109,0.011076178430035,0.0503462655910681,25.1731327955341,0.10069253118213599,4.7325489655604,No (reported postion),cruise,2021-01-02 02:00:00
2021-01-02 03:00:00+00:00,19.28373,57.28027,12.8,1882.27485155478,5.348540561795,0.0113142204191817,0.0514282746326443,25.7141373163221,0.102856549265289,4.834257815468559,No (reported postion),cruise,2021-01-02 03:00:00
2021-01-02 04:00:00+00:00,19.50793,57.4470283333,12.7,1842.67332063309,5.23601162147109,0.011076178430035,0.0503462655910681,25.1731327955341,0.10069253118213599,4.7325489655604,No (reported postion),cruise,2021-01-02 04:00:00
2021-01-02 05:00:00+00:00,19.7377316667,57.6171383333,12.6,1803.69055094421,5.12524090978682,0.0108418557707029,0.049281162594104005,24.640581297051998,0.09856232518820801,4.632429283845781,No (reported postion),cruise,2021-01-02 05:00:00
2021-01-02 06:00:00+00:00,20.0145666667,57.844865,12.8,1882.27485155478,5.348540561795,0.0113142204191817,0.0514282746326443,25.7141373163221,0.102856549265289,4.834257815468559,No (reported postion),cruise,2021-01-02 06:00:00
2021-01-02 07:00:00+00:00,20.2866666667,58.0333333333,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-02 07:00:00
2021-01-02 08:00:00+00:00,20.5916666667,58.2516666667,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-02 08:00:00
2021-01-02 09:00:00+00:00,20.79271333336,58.39413333336,11.96,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-02 09:00:00
2021-01-02 10:00:00+00:00,20.99376000002,58.53660000002,11.92,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-02 10:00:00
2021-01-02 11:00:00+00:00,21.19480666668,58.67906666668,11.88,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-02 11:00:00
2021-01-02 12:00:00+00:00,21.39585333334,58.82153333334,11.84,2331.42,6.6248000000000005,0.014013999999999999,0.0637,31.85,0.1274,5.9878,Linear (small gap),cruise,2021-01-02 12:00:00
2021-01-02 13:00:00+00:00,21.5969,58.964,11.8,1513.51914153087,4.30071012894018,0.00909765604198885,0.041352982009040196,20.6764910045201,0.08270596401808049,3.88718030884978,No (reported postion),cruise,2021-01-02 13:00:00
2021-01-02 14:00:00+00:00,21.8658,59.1149,12.2,1653.8496418028099,4.6994634630462295,0.009941172710290101,0.0451871486831368,22.593574341568402,0.0903742973662737,4.24759197621486,No (reported postion),cruise,2021-01-02 14:00:00
2021-01-02 15:00:00+00:00,22.1484,59.2248,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-02 15:00:00
2021-01-02 16:00:00+00:00,22.4529,59.3426,12.2,1653.8496418028099,4.6994634630462295,0.009941172710290101,0.0451871486831368,22.593574341568402,0.0903742973662737,4.24759197621486,No (reported postion),cruise,2021-01-02 16:00:00
2021-01-02 17:00:00+00:00,22.7954,59.4427,11.9,1547.7272182422598,4.3979134070272,0.009303278361019069,0.0422876289137231,21.1438144568615,0.0845752578274461,3.97503711788997,No (reported postion),cruise,2021-01-02 17:00:00
2021-01-02 18:00:00+00:00,23.147135,59.5051533333,11.7,1479.88597683106,4.20514048061284,0.00889548947821947,0.0404340430828158,20.2170215414079,0.0808680861656315,3.80080004978468,No (reported postion),cruise,2021-01-02 18:00:00
2021-01-02 19:00:00+00:00,23.5025983333,59.568085,11.8,1513.51914153087,4.30071012894018,0.00909765604198885,0.041352982009040196,20.6764910045201,0.08270596401808049,3.88718030884978,No (reported postion),cruise,2021-01-02 19:00:00
2021-01-02 20:00:00+00:00,23.8857,59.6359,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-02 20:00:00
2021-01-02 21:00:00+00:00,24.2354,59.7053,12.1,1617.88759624254,4.5972762297602205,0.00972500740910816,0.0442045791323098,22.1022895661549,0.0884091582646197,4.15523043843712,No (reported postion),cruise,2021-01-02 21:00:00
2021-01-02 22:00:00+00:00,24.6232866667,59.7504316667,12.1,1617.88759624254,4.5972762297602205,0.00972500740910816,0.0442045791323098,22.1022895661549,0.0884091582646197,4.15523043843712,No (reported postion),cruise,2021-01-02 22:00:00
2021-01-02 23:00:00+00:00,25.0164166667,59.7891883333,11.6,1446.82285200713,4.11119061772517,0.00869674938364939,0.039530679016588105,19.765339508294097,0.07906135803317631,3.7158838275592796,No (reported postion),cruise,2021-01-02 23:00:00
2021-01-03 00:00:00+00:00,25.395965,59.8290983333,12.0,1582.5150791009198,4.49676415919388,0.00951238572137167,0.043238116915325794,21.619058457662902,0.08647623383065149,4.06438299004062,No (reported postion),cruise,2021-01-03 00:00:00
2021-01-03 01:00:00+00:00,25.798365,59.8723483333,12.3,1690.40608791742,4.8033397033719005,0.010160910910979,0.0461859586862683,23.092979343134097,0.0923719173725365,4.341480116509221,No (reported postion),cruise,2021-01-03 01:00:00
2021-01-03 02:00:00+00:00,26.1947,59.9253,11.8,1513.51914153087,4.30071012894018,0.00909765604198885,0.041352982009040196,20.6764910045201,0.08270596401808049,3.88718030884978,No (reported postion),cruise,2021-01-03 02:00:00
