timestamp,lon,lat,speed_knots,emissions_CO2,emissions_CO,emissions_SOX,emissions_N2O,emissions_NOX,emissions_PM,emissions_CH4,interpolated,current_phase,datetime
2021-05-07 09:00:00+00:00,20.66105766666,36.3686533333,11.42,2915.39729557689,2.57669611138636,49.4214759003068,0.145049783965909,63.758196429484,6.77955644105303,0.047716594655303,Linear (small gap),cruise,2021-05-07 09:00:00
2021-05-07 10:00:00+00:00,20.416764199992,36.3723533333,11.424,2918.32063166807,2.57929677281839,49.4710329487059,0.145194265156577,63.8225476277866,6.78639521741131,0.0477647550521923,Linear (small gap),cruise,2021-05-07 10:00:00
2021-05-07 11:00:00+00:00,20.172470733324,36.3760533333,11.428,2921.24601563034,2.5818992560797103,49.520624713074405,0.145338847559984,63.8869439057359,6.79323878450589,0.0478129491866612,Linear (small gap),cruise,2021-05-07 11:00:00
2021-05-07 12:00:00+00:00,19.928177266656,36.3797533333,11.432,2924.1734481807202,2.58450356180822,49.5702512055678,0.14548353121156798,63.9513852791162,6.80008714401422,0.047861177070522704,Linear (small gap),cruise,2021-05-07 12:00:00
2021-05-07 13:00:00+00:00,19.683883799988,36.3834533333,11.436,2927.1029300362798,2.5871096906418303,49.619912438341494,0.145628316146768,64.0158717637114,6.8069402976137,0.047909438715589406,Linear (small gap),cruise,2021-05-07 13:00:00
2021-05-07 14:00:00+00:00,19.43959033332,36.3871533333,11.44,2930.03446191404,2.58971764321842,49.669608423551104,0.145773202401024,64.080403375306,6.81379824698178,0.0479577341336745,Linear (small gap),cruise,2021-05-07 14:00:00
2021-05-07 15:00:00+00:00,19.195296866652,36.3908533333,11.444,2932.96804453106,2.5923274201759,49.719339173351905,0.145918190009772,64.1449801296841,6.82066099379588,0.0480060633365907,Linear (small gap),cruise,2021-05-07 15:00:00
2021-05-07 16:00:00+00:00,18.951003399984,36.3945533333,11.448,2935.9036786043603,2.59493902215215,49.769104699899295,0.146063279008453,64.2096020426298,6.82752853973344,0.048054426336151,Linear (small gap),cruise,2021-05-07 16:00:00
2021-05-07 17:00:00+00:00,18.706709933316,36.3982533333,11.452,2938.841364851,2.59755244978508,49.8189050153489,0.14620846943250398,64.2742691299273,6.83440088647187,0.0481028231441681,Linear (small gap),cruise,2021-05-07 17:00:00
2021-05-07 18:00:00+00:00,18.462416466648,36.4019533333,11.456,2941.7811039880203,2.60016770371257,49.8687401318562,0.14635376131736502,64.3389814073609,6.841278035688609,0.048151253772455,Linear (small gap),cruise,2021-05-07 18:00:00
2021-05-07 19:00:00+00:00,18.21812299998,36.4056533333,11.46,2944.72289673245,2.6027847845725303,49.9186100615765,0.146499154698474,64.4037388907147,6.84815998906109,0.0481997182328246,Linear (small gap),cruise,2021-05-07 19:00:00
2021-05-07 20:00:00+00:00,17.973829533312,36.4093533333,11.464,2947.66674380134,2.60540369300284,49.9685148166652,0.146644649611269,64.4685415957729,6.85504674826673,0.0482482165370896,Linear (small gap),cruise,2021-05-07 20:00:00
2021-05-07 21:00:00+00:00,17.729536066644,36.4130533333,11.468,2950.61264591173,2.60802442964141,50.0184544092779,0.14679024609118901,64.5333895383197,6.86193831498296,0.0482967486970631,Linear (small gap),cruise,2021-05-07 21:00:00
2021-05-07 22:00:00+00:00,17.485242599976,36.4167533333,11.472,2953.56060378067,2.61064699512613,50.0684288515701,0.14693594417367398,64.5982827341394,6.86883469088722,0.0483453147245579,Linear (small gap),cruise,2021-05-07 22:00:00
2021-05-07 23:00:00+00:00,17.240949133308,36.4204533333,11.476,2956.51061812518,2.6132713900948903,50.1184381556971,0.147081743894161,64.663221199016,6.87573587765694,0.0483939146313869,Linear (small gap),cruise,2021-05-07 23:00:00
2021-05-08 00:00:00+00:00,16.99665566664,36.4241533333,11.48,2959.46268966232,2.61589761518559,50.1684823338143,0.14722764528808902,64.7282049487337,6.882641876969521,0.048442548429362804,Linear (small gap),cruise,2021-05-08 00:00:00
2021-05-08 01:00:00+00:00,16.752362199972,36.4278533333,11.484,2962.4168191091303,2.61852567103613,50.2185613980774,0.147373648390896,64.7932339990769,6.88955269050242,0.0484912161302988,Linear (small gap),cruise,2021-05-08 01:00:00
2021-05-08 02:00:00+00:00,16.508068733304,36.4315533333,11.488,2965.37300718265,2.6211555582844,50.268675360641694,0.147519753238022,64.8583083658296,6.89646831993306,0.048539917746007494,Linear (small gap),cruise,2021-05-08 02:00:00
2021-05-08 03:00:00+00:00,16.263775266636,36.4352533333,11.492,2968.33125459992,2.6237872775683,50.318824233662596,0.147665959864906,64.9234280647761,6.903388766938869,0.0485886532883019,Linear (small gap),cruise,2021-05-08 03:00:00
2021-05-08 04:00:00+00:00,16.019481799968,36.4389533333,11.496,2971.29156207799,2.62642082952572,50.3690080292957,0.14781226830698402,64.9885931117005,6.91031403319726,0.048637422768994805,Linear (small gap),cruise,2021-05-08 04:00:00
2021-05-08 05:00:00+00:00,15.7751883333,36.4426533333,11.5,2945.2289649292197,2.60323499351199,49.927189043034,0.146524166306222,64.4148789354681,6.8493438718278306,0.0482080554354072,No (reported postion),cruise,2021-05-08 05:00:00
2021-05-08 06:00:00+00:00,15.5471475,36.4412175,12.7,3959.2675525201603,3.50534510438367,67.11739837797771,0.196641394687982,86.73684131039239,9.221559348564469,0.0649137982293273,Linear (small gap),cruise,2021-05-08 06:00:00
2021-05-08 07:00:00+00:00,15.3191066667,36.4397816667,13.9,3989.0227999999997,3.5318159999999996,67.62181600000001,0.19811199999999998,87.3918415469015,9.291167999999999,0.06540399999999999,No (reported postion),cruise,2021-05-08 07:00:00
2021-05-08 08:00:00+00:00,15.1521833333,36.44723,14.1,3989.0227999999997,3.5318159999999996,67.62181600000001,0.19811199999999998,87.3918415469015,9.291167999999999,0.06540399999999999,No (reported postion),cruise,2021-05-08 08:00:00
2021-05-08 09:00:00+00:00,14.92024,36.4525233333,10.4,2213.31680252233,1.95211049977274,37.5196500790028,0.110350583320708,48.3033463459542,5.13712761051351,0.036150194440236,No (reported postion),cruise,2021-05-08 09:00:00
2021-05-08 10:00:00+00:00,14.7009816667,36.4605,10.7,2398.4688021328398,2.11682562298474,40.6583882602091,0.11950142349915199,52.3790847049515,5.57026737895986,0.0392004744997173,No (reported postion),cruise,2021-05-08 10:00:00
2021-05-08 11:00:00+00:00,14.48636,36.5096316667,10.9,2527.81774597079,2.23189717104485,42.8511405371325,0.12589428728027,55.22643419728821,5.87286293126609,0.0413314290934232,No (reported postion),cruise,2021-05-08 11:00:00
2021-05-08 12:00:00+00:00,14.2709433333,36.5714233333,11.1,2662.0016116085203,2.35126996749358,45.1258554916832,0.13252610930519898,58.1802144939564,6.18676917377941,0.0435420364350663,No (reported postion),cruise,2021-05-08 12:00:00
2021-05-08 13:00:00+00:00,14.0557133333,36.6374616667,11.0,2594.29976892959,2.29104098059634,43.978158685808,0.129180054477574,56.6898984414062,6.02838924527186,0.0424266848258582,No (reported postion),cruise,2021-05-08 13:00:00
2021-05-08 14:00:00+00:00,13.8444783333,36.7068433333,10.7,2398.4688021328398,2.11682562298474,40.6583882602091,0.11950142349915199,52.3790847049515,5.57026737895986,0.0392004744997173,No (reported postion),cruise,2021-05-08 14:00:00
2021-05-08 15:00:00+00:00,13.633235,36.76754,10.8,2462.54445346193,2.1738286735905197,41.7446130578637,0.122668259643918,53.7895776542531,5.7201642898121,0.040256086547972504,No (reported postion),cruise,2021-05-08 15:00:00
2021-05-08 16:00:00+00:00,13.42034,36.8321433333,10.9,2527.81774597079,2.23189717104485,42.8511405371325,0.12589428728027,55.22643419728821,5.87286293126609,0.0413314290934232,No (reported postion),cruise,2021-05-08 16:00:00
2021-05-08 17:00:00+00:00,13.213315,36.9015433333,10.7,2398.4688021328398,2.11682562298474,40.6583882602091,0.11950142349915199,52.3790847049515,5.57026737895986,0.0392004744997173,No (reported postion),cruise,2021-05-08 17:00:00
2021-05-08 18:00:00+00:00,13.0074866667,36.9649666667,10.8,2462.54445346193,2.1738286735905197,41.7446130578637,0.122668259643918,53.7895776542531,5.7201642898121,0.040256086547972504,No (reported postion),cruise,2021-05-08 18:00:00
2021-05-08 19:00:00+00:00,12.77489400003,37.0255371667,10.85,2519.40698005604,2.22441477632662,42.7085593488906,0.125478598684812,55.0412885799607,5.853187004414449,0.0411928662282708,Linear (small gap),cruise,2021-05-08 19:00:00
2021-05-08 20:00:00+00:00,12.54230133336,37.0861076667,10.9,2552.53257915763,2.2538840078173297,43.2701119267413,0.127115778212074,55.7704801372063,5.93068016870483,0.041738592737357895,Linear (small gap),cruise,2021-05-08 20:00:00
2021-05-08 21:00:00+00:00,12.30970866669,37.1466781667,10.95,2585.9634811688,2.2836248432144197,43.8368400679192,0.128768046845245,56.50639230661,6.00888755067495,0.0422893489484151,Linear (small gap),cruise,2021-05-08 21:00:00
2021-05-08 22:00:00+00:00,12.07711600002,37.2072486667,11.0,2619.70108656161,2.31363852840737,44.4087675135404,0.130435473800409,57.2490559166681,6.0878124265527,0.0428451579334697,Linear (small gap),cruise,2021-05-08 22:00:00
2021-05-08 23:00:00+00:00,11.84452333335,37.2678191667,11.05,2653.74679580814,2.34392630928566,44.9859180047211,0.132118128293648,57.9985017958766,6.16745807256598,0.0434060427645492,Linear (small gap),cruise,2021-05-08 23:00:00
2021-05-09 00:00:00+00:00,11.61193066668,37.3283896667,11.1,2688.10200938043,2.3744894317387697,45.5683152825776,0.133816079541043,58.7547607727318,6.24782776494268,0.043972026513680804,Linear (small gap),cruise,2021-05-09 00:00:00
